
"Powerstar Pinetown TCD";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
"No data";;;;
"Gwija Holdings";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
"No data";;;;
"Powerstar Upington";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
10657;"07:56 07.02.2026";"Parking 1 d 15 h 26 min";"South Africa, 8801, Upington, ǁKhara Hais Ward 8, Dorper StreetGeofence: Northen Cape";349:39:12
10182;"08:44 10.02.2026";"Parking 59 d 21 h 57 min";"South Africa, 8801, Upington, ǁKhara Hais Ward 8, Dorper StreetGeofence: Northen Cape";276:50:58
"On The Roll";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
"No data";;;;
"Mathacs Civils";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
"No data";;;;
"TGS Structural";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
"No data";;;;
"Sizinikele Holdings";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
10301;"15:54 21.02.2026";"Parking 00  d 1 h 17 min";"South Africa, 7405, Cape Town, Ndabeni, Thomas RoadGeofence: Western Cape";05:41:28
Westhouse;;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
10351;"03:04 21.02.2026";"Parking 6 d 17 h 14 min";"South Africa, Mkhondo Local Municipality, Piet Retief, Mkhondo Ward 8, D395Geofence: Mpumalanga";18:31:37
9786;"13:33 21.02.2026";"Moving 57 km/h";"Eswatini, MR19Geofence: Mpumalanga";08:01:51
"ZLD MINING";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
"No data";;;;
"Sibongamusa's Transport & Projects";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
10388;"12:08 21.02.2026";"Parking 00  d 00  h 13 min";"South Africa, Lekwa Local Municipality, Lekwa Ward 12, R35Geofence: Mpumalanga";09:27:40
10428;"13:10 21.02.2026";"Parking 00  d 1 h 22 min";"South Africa, Lekwa Local Municipality, Lekwa Ward 12Geofence: Mpumalanga";08:24:52
"Powerstar Bloemfontein Truck Net";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
"No data";;;;
"Powerstar Hibiscus Coast";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
"No data";;;;
"Durora Trans Agri Esi";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
"No data";;;;
"Imove Cleaning Service";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
"No data";;;;
"Powerstar Randburg";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
"No data";;;;
"Grace The Queen";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
"No data";;;;
"NF Retailer Limpopo";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
"No data";;;;
"Powerstar George";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
9771;"10:53 16.07.2025";"Parking 219 d 00  h 34 min";"South Africa, 2570, Matlosana Local Municipality, Orkney, Nooitgedacht, O.R. Tambo StreetGeofence: North West";5290:42:34
"All Water Supplies Pty Ltd";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
"No data";;;;
Adenco;;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
"No data";;;;
"Manamela Kgabo Phyllia";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
"No data";;;;
"S Chetty Investments";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
"No data";;;;
"Alpha Sands";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
"No data";;;;
"Leshapo Lamotsumi Trading";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
"No data";;;;
"ESI Demo";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
"No data";;;;
"Pixley Ka Seme Civils";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
10378;"10:47 20.02.2026";"Parking 00  d 00  h 23 min";"South Africa, 7070, Ubuntu Local Municipality, Victoria West, Ubuntu Ward 2, Helpmekaar StreetGeofence: Northen Cape";34:48:27
10375;"15:39 21.02.2026";"Parking 00  d 1 h 30 min";"South Africa, Bergrivier Local Municipality, Piketberg, Bergrivier Ward 3Geofence: Western Cape";05:56:14
